Song,Emotion,Valence,Arousal
everybody plays the fool,pensive,5.78970098045302,3.8555737704918034
i keep forgettin every time youre near,pensive,5.78970098045302,3.8555737704918034
dont talk to strangers,pensive,5.78970098045302,3.8555737704918034
a whiter shade of pale,pensive,5.78970098045302,3.8555737704918034
best thing i never had,pensive,5.78970098045302,3.8555737704918034
scream,impressed,6.457033146678917,4.619098360655737
incomplete,pensive,5.78970098045302,3.8555737704918034
unpretty,pensive,5.78970098045302,3.8555737704918034
i will always love you,hopeful,6.86484724826141,4.279754098360655
if you,impressed,6.457033146678917,4.619098360655737
chariot,contemplative,6.809236234409252,3.8555737704918034
im a thug,worried,5.60433093427916,4.251475409836066
berzerk,worried,5.60433093427916,4.251475409836066
no more lonely nights,worried,5.60433093427916,4.251475409836066
rapture,melancholy,5.6414049435139315,3.7848770491803276
joyride,impressed,6.457033146678917,4.619098360655737
no mediocre,apathetic,5.363349874253141,4.534262295081967
time after time,melancholy,5.6414049435139315,3.7848770491803276
here comes the judge,embarassed,5.1594428234618945,3.8555737704918034
the first night,pensive,5.78970098045302,3.8555737704918034
chandelier,pensive,5.78970098045302,3.8555737704918034
emotions,contemplative,6.809236234409252,3.8555737704918034
you know you like it,worried,5.60433093427916,4.251475409836066
burning heart,worried,5.60433093427916,4.251475409836066
god must have spent a little more time on you,contemplative,6.809236234409252,3.8555737704918034
i heard it through the grapevine,pensive,5.78970098045302,3.8555737704918034
bus stop,pensive,5.78970098045302,3.8555737704918034
feel like makin love,pleased,7.383883377548219,4.562540983606557
time will reveal,pensive,5.78970098045302,3.8555737704918034
the closer i get to you,contemplative,6.809236234409252,3.8555737704918034
she blinded me with science,impressed,6.457033146678917,4.619098360655737
give your heart a break,worried,5.60433093427916,4.251475409836066
lights,pensive,5.78970098045302,3.8555737704918034
the house of the rising sun,worried,5.60433093427916,4.251475409836066
self control,pensive,5.78970098045302,3.8555737704918034
cupid,apathetic,5.363349874253141,4.534262295081967
sugar,pensive,5.78970098045302,3.8555737704918034
shalala make me happy,impressed,6.457033146678917,4.619098360655737
superwoman pt ii,pensive,5.78970098045302,3.8555737704918034
my all,impressed,6.457033146678917,4.619098360655737
just give me a reason,worried,5.60433093427916,4.251475409836066
habits stay high,worried,5.60433093427916,4.251475409836066
all cried out,worried,5.60433093427916,4.251475409836066
back that azz up,worried,5.60433093427916,4.251475409836066
boys round here,worried,5.60433093427916,4.251475409836066
lips of an angel,pensive,5.78970098045302,3.8555737704918034
wont get fooled again,pensive,5.78970098045302,3.8555737704918034
colder weather,pensive,5.78970098045302,3.8555737704918034
cecilia,contemplative,6.809236234409252,3.8555737704918034
i dig rock and roll music,pensive,5.78970098045302,3.8555737704918034
promises promises,impressed,6.457033146678917,4.619098360655737
the show goes on,pensive,5.78970098045302,3.8555737704918034
wonderful world,contemplative,6.809236234409252,3.8555737704918034
up up and away,hopeful,6.86484724826141,4.279754098360655
groove is in the heart,worried,5.60433093427916,4.251475409836066
lucky star,impressed,6.457033146678917,4.619098360655737
roundabout,pensive,5.78970098045302,3.8555737704918034
best thing that ever happened to me,pensive,5.78970098045302,3.8555737704918034
white flag,pensive,5.78970098045302,3.8555737704918034
just lose it,worried,5.60433093427916,4.251475409836066
lightnin strikes,worried,5.60433093427916,4.251475409836066
she aint you,worried,5.60433093427916,4.251475409836066
rockin that thang,impressed,6.457033146678917,4.619098360655737
right here waiting,pensive,5.78970098045302,3.8555737704918034
dont do me like that,pensive,5.78970098045302,3.8555737704918034
living and living well,pensive,5.78970098045302,3.8555737704918034
gimme dat ding,pensive,5.78970098045302,3.8555737704918034
one time,contemplative,6.809236234409252,3.8555737704918034
written in the stars,worried,5.60433093427916,4.251475409836066
hello,pensive,5.78970098045302,3.8555737704918034
i got rhythm,worried,5.60433093427916,4.251475409836066
on my own,pensive,5.78970098045302,3.8555737704918034
too late for goodbyes,disappointed,4.251129597209979,4.661516393442623
your bodys callin,impressed,6.457033146678917,4.619098360655737
how do u want it,worried,5.60433093427916,4.251475409836066
good girl,pensive,5.78970098045302,3.8555737704918034
wannabe,impressed,6.457033146678917,4.619098360655737
something to believe in,pensive,5.78970098045302,3.8555737704918034
automatic,pensive,5.78970098045302,3.8555737704918034
according to you,worried,5.60433093427916,4.251475409836066
walkin in the rain with the one i love,contemplative,6.809236234409252,3.8555737704918034
one call away,pensive,5.78970098045302,3.8555737704918034
wipe out,anxious,4.399425634149067,3.5727868852459017
state of shock,worried,5.60433093427916,4.251475409836066
into the night,impressed,6.457033146678917,4.619098360655737
sowing the seeds of love,impressed,6.457033146678917,4.619098360655737
slow ride,pensive,5.78970098045302,3.8555737704918034
rockstar,worried,5.60433093427916,4.251475409836066
back in time,pensive,5.78970098045302,3.8555737704918034
the way of love,worried,5.60433093427916,4.251475409836066
whoot there it is,worried,5.60433093427916,4.251475409836066
seasons in the sun,impressed,6.457033146678917,4.619098360655737
nothin but a good time,pensive,5.78970098045302,3.8555737704918034
livin it up,worried,5.60433093427916,4.251475409836066
juniors farm,pensive,5.78970098045302,3.8555737704918034
burning love,impressed,6.457033146678917,4.619098360655737
walk on water,pensive,5.78970098045302,3.8555737704918034
on the dark side,melancholy,5.6414049435139315,3.7848770491803276
i dont wanna go on with you like that,pensive,5.78970098045302,3.8555737704918034
riptide,worried,5.60433093427916,4.251475409836066
every day of the week,pensive,5.78970098045302,3.8555737704918034
hey mama,contemplative,6.809236234409252,3.8555737704918034
the worst that could happen,pensive,5.78970098045302,3.8555737704918034
temptation,worried,5.60433093427916,4.251475409836066
only in my dreams,pensive,5.78970098045302,3.8555737704918034
naughty girls need love too,worried,5.60433093427916,4.251475409836066
sail,worried,5.60433093427916,4.251475409836066
dynamite,pensive,5.78970098045302,3.8555737704918034
make em say uhh,apathetic,5.363349874253141,4.534262295081967
whenever i call you friend,contemplative,6.809236234409252,3.8555737704918034
back 2 good,melancholy,5.6414049435139315,3.7848770491803276
ill always love you,hopeful,6.86484724826141,4.279754098360655
everybodys talkin,pensive,5.78970098045302,3.8555737704918034
he wasnt man enough,pensive,5.78970098045302,3.8555737704918034
i take it back,worried,5.60433093427916,4.251475409836066
its just the way that you love me,hopeful,6.86484724826141,4.279754098360655
love is in control finger on the trigger,apathetic,5.363349874253141,4.534262295081967
from this moment on,hopeful,6.86484724826141,4.279754098360655
until you come back to me thats what im gonna do,pensive,5.78970098045302,3.8555737704918034
here without you,worried,5.60433093427916,4.251475409836066
round and round,sleepy,5.752626971218248,3.29
how you gonna see me now,pensive,5.78970098045302,3.8555737704918034
last train to clarksville,melancholy,5.6414049435139315,3.7848770491803276
have you never been mellow,pensive,5.78970098045302,3.8555737704918034
run it,pensive,5.78970098045302,3.8555737704918034
part of me,worried,5.60433093427916,4.251475409836066
look what you done for me,impressed,6.457033146678917,4.619098360655737
i dont mind,impressed,6.457033146678917,4.619098360655737
just kickin it,worried,5.60433093427916,4.251475409836066
how forever feels,pensive,5.78970098045302,3.8555737704918034
rock n roll fantasy,pensive,5.78970098045302,3.8555737704918034
two hearts,pensive,5.78970098045302,3.8555737704918034
oh babe what would you say,contemplative,6.809236234409252,3.8555737704918034
the best of times,pensive,5.78970098045302,3.8555737704918034
word up,impressed,6.457033146678917,4.619098360655737
hungry heart,worried,5.60433093427916,4.251475409836066
whod she coo,melancholy,5.6414049435139315,3.7848770491803276
cool kids,contemplative,6.809236234409252,3.8555737704918034
got to give it up,impressed,6.457033146678917,4.619098360655737
natural high,pensive,5.78970098045302,3.8555737704918034
shes all i ever had,pensive,5.78970098045302,3.8555737704918034
have you ever really loved a woman,contemplative,6.809236234409252,3.8555737704918034
bad,worried,5.60433093427916,4.251475409836066
just like me,impressed,6.457033146678917,4.619098360655737
escapade,pensive,5.78970098045302,3.8555737704918034
almost doesnt count,pensive,5.78970098045302,3.8555737704918034
daydream believer,pensive,5.78970098045302,3.8555737704918034
i still cant get over loving you,pensive,5.78970098045302,3.8555737704918034
whats your name,pensive,5.78970098045302,3.8555737704918034
country boy you got your feet in la,pensive,5.78970098045302,3.8555737704918034
instant karma,impressed,6.457033146678917,4.619098360655737
chains,worried,5.60433093427916,4.251475409836066
beautiful soul,impressed,6.457033146678917,4.619098360655737
drunk in love,impressed,6.457033146678917,4.619098360655737
squeeze box,pensive,5.78970098045302,3.8555737704918034
lullaby,pensive,5.78970098045302,3.8555737704918034
love land,impressed,6.457033146678917,4.619098360655737
mmm mmm mmm mmm,pensive,5.78970098045302,3.8555737704918034
lady willpower,hopeful,6.86484724826141,4.279754098360655
dont let the sun go down on me,pensive,5.78970098045302,3.8555737704918034
midnight train to georgia,pensive,5.78970098045302,3.8555737704918034
send one your love,pensive,5.78970098045302,3.8555737704918034
baby i love your way live,pensive,5.78970098045302,3.8555737704918034
i want you to want me,worried,5.60433093427916,4.251475409836066
the way i live,pensive,5.78970098045302,3.8555737704918034
your love is my drug,impressed,6.457033146678917,4.619098360655737
hey there delilah,pensive,5.78970098045302,3.8555737704918034
car wash,pensive,5.78970098045302,3.8555737704918034
angel,impressed,6.457033146678917,4.619098360655737
turn down for what,embarassed,5.1594428234618945,3.8555737704918034
ms new booty,worried,5.60433093427916,4.251475409836066
counting blue cars,pensive,5.78970098045302,3.8555737704918034
straight from the heart,pensive,5.78970098045302,3.8555737704918034
wherever you will go,pensive,5.78970098045302,3.8555737704918034
sunglasses at night,pensive,5.78970098045302,3.8555737704918034
somethin stupid,pensive,5.78970098045302,3.8555737704918034
all she wants to do is dance,worried,5.60433093427916,4.251475409836066
beep,worried,5.60433093427916,4.251475409836066
take the money and run,apathetic,5.363349874253141,4.534262295081967
theme from mission impossible,tired,5.715552961983476,3.29
mother popcorn,pensive,5.78970098045302,3.8555737704918034
yesterday once more,pensive,5.78970098045302,3.8555737704918034
miss you,worried,5.60433093427916,4.251475409836066
smoke from a distant fire,pensive,5.78970098045302,3.8555737704918034
i get around,pensive,5.78970098045302,3.8555737704918034
working in the coal mine,bored,5.085294804992351,3.6010655737704917
its a shame,discontent,4.473573652618612,4.251475409836066
let her go,pensive,5.78970098045302,3.8555737704918034
why i love you so much,impressed,6.457033146678917,4.619098360655737
all i need,pensive,5.78970098045302,3.8555737704918034
for the first time,worried,5.60433093427916,4.251475409836066
dance hall days,pensive,5.78970098045302,3.8555737704918034
when i need you,impressed,6.457033146678917,4.619098360655737
sunshine,pensive,5.78970098045302,3.8555737704918034
more today than yesterday,contemplative,6.809236234409252,3.8555737704918034
